sep=;
.text;SmartExplorer
.text;Version 2.2.2.29916
.text;Copyright (C) 2021 OTT HydroMet B.V.
.text;
.text;Logfile created on;;18/02/2024
.text;
.text;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel.;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.text;2024-02-18;09:21:12;01;Ready;001;22-3080;SMP3-A;V250;V001;22.1591;0.1;
.text;2024-02-18;09:21:12;02;n.a.;
.text;2024-02-18;09:21:12;03;n.a.;
.text;2024-02-18;09:21:12;04;n.a.;
.text;2024-02-18;09:21:12;05;n.a.;
.text;2024-02-18;09:21:12;06;n.a.;
.text;2024-02-18;09:21:12;07;n.a.;
.text;2024-02-18;09:21:12;08;n.a.;
.text;2024-02-18;09:21:12;09;n.a.;
.text;2024-02-18;09:21:12;10;n.a.;
.text;
.text
.text;Channel;<>;Ch.1;;Ch.2;;Ch.3;;Ch.4;;Ch.5;;Ch.6;;Ch.7;;Ch.8;;Ch.9;;Ch.10;;
.data;2024-02-18;13:11:40;105.3;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:11:45;102.7;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:11:50;98.6;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:11:55;95.0;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:00;94.1;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:05;95.9;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:10;94.7;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:15;92.5;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:20;92.5;15.50;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:25;92.8;15.54;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:30;90.2;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:35;90.1;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:40;90.2;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:45;89.5;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:50;89.0;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:12:55;88.5;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:00;88.1;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:05;87.9;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:10;87.9;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:15;87.5;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:20;88.2;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:25;88.9;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:30;88.4;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:35;83.4;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:40;86.9;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:45;90.9;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:50;91.9;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:13:55;92.4;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:00;89.5;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:05;94.8;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:10;94.7;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:15;94.5;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:20;93.4;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:25;92.6;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:30;97.6;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:35;103.8;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:40;106.7;15.62;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:45;109.7;15.60;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:50;112.9;15.66;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:14:55;116.6;15.68;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:00;120.2;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:05;124.6;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:10;128.9;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:15;133.0;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:20;136.7;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:25;139.8;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:30;142.7;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:35;145.4;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:40;148.6;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:45;151.7;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:50;155.1;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:15:55;158.7;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:00;162.0;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:05;165.0;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:10;167.3;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:15;168.5;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:20;169.1;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:25;168.4;15.76;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:30;165.8;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:35;162.8;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:40;160.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:45;158.0;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:50;156.4;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:16:55;153.8;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:00;151.9;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:05;149.5;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:10;148.4;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:15;147.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:20;146.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:25;145.2;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:30;143.9;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:35;143.2;15.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:40;143.0;15.86;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:45;142.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:50;142.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:17:55;140.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:00;138.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:05;135.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:10;127.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:15;120.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:20;117.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:25;114.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:30;113.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:35;115.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:40;127.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:45;128.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:50;126.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:18:55;122.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:00;123.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:05;119.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:10;116.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:15;115.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:20;112.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:25;111.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:30;108.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:35;106.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:40;105.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:45;107.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:50;115.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:19:55;111.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:00;110.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:05;110.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:10;109.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:15;110.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:20;111.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:25;116.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:30;126.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:35;130.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:40;131.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:45;132.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:50;133.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:20:55;134.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:00;135.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:05;135.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:10;131.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:15;132.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:20;131.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:25;133.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:30;131.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:35;128.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:40;123.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:45;119.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:50;122.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:21:55;120.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:00;117.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:05;114.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:10;112.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:15;110.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:20;108.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:25;102.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:30;98.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:35;100.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:40;92.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:45;92.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:50;96.0;15.94;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:22:55;94.2;15.94;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:00;88.9;15.98;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:05;87.8;15.92;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:10;89.5;15.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:15;90.7;15.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:20;87.3;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:25;90.0;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:30;87.6;15.98;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:35;86.5;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:40;84.3;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:45;88.4;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:50;90.4;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:23:55;90.8;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:00;84.9;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:05;84.1;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:10;84.0;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:15;84.1;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:20;83.9;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:25;83.1;16.00;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:30;80.6;15.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:35;78.0;15.98;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:40;75.3;15.96;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:45;72.5;15.92;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:50;70.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:24:55;69.3;15.92;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:00;68.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:05;67.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:10;67.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:15;72.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:20;72.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:25;73.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:30;80.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:35;85.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:40;85.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:45;82.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:50;87.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:25:55;90.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:00;93.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:05;96.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:10;98.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:15;99.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:20;97.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:25;102.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:30;100.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:35;96.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:40;93.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:45;97.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:50;103.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:26:55;102.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:00;100.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:05;98.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:10;96.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:15;94.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:20;91.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:25;90.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:30;87.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:35;86.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:40;85.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:45;84.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:50;83.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:27:55;83.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:00;83.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:05;83.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:10;83.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:15;83.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:20;83.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:25;84.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:30;83.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:35;81.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:40;78.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:45;76.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:50;74.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:28:55;73.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:00;73.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:05;71.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:10;69.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:15;67.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:20;67.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:25;69.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:30;70.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:35;71.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:40;71.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:45;71.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:50;71.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:29:55;72.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:00;73.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:05;73.7;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:10;72.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:15;73.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:20;73.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:25;73.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:30;73.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:35;72.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:40;70.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:45;69.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:50;69.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:30:55;69.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:00;68.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:05;64.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:10;65.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:15;59.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:20;52.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:25;52.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:30;52.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:35;52.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:40;51.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:45;51.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:50;55.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:31:55;52.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:00;50.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:05;49.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:10;49.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:15;50.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:20;50.9;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:25;53.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:30;58.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:35;65.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:40;67.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:45;71.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:50;72.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:32:55;72.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:00;68.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:05;61.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:10;59.5;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:15;53.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:20;51.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:25;50.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:30;49.3;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:35;49.0;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:40;49.1;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:45;49.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:50;49.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:33:55;49.2;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:00;49.4;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:05;49.6;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:10;49.8;15.90;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:15;50.0;15.88;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:20;50.4;15.86;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:25;51.2;15.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:30;51.9;15.82;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:35;52.7;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:40;53.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:45;53.5;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:50;54.2;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:34:55;55.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:00;56.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:05;61.3;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:10;73.6;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:15;75.7;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:20;73.4;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:25;70.8;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:30;75.7;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:35;68.3;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:40;67.3;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:45;67.1;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:50;67.2;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:35:55;67.5;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:00;68.0;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:05;69.0;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:10;70.4;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:15;72.0;15.80;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:20;73.8;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:25;75.9;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:30;78.2;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:35;80.7;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:40;83.1;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:45;85.6;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:50;87.8;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:36:55;89.4;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:00;90.5;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:05;91.9;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:10;93.3;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:15;94.3;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:20;95.1;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:25;95.5;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:30;95.9;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:35;96.1;15.70;;;;;;;;;;;;;;;;;;;
.data;2024-02-18;13:37:40;96.1;15.70;;;;;;;;;;;;;;;;;;;
